CustomerKey,FullName,AddressLine1,Year,Quarter,Month,Day,Education,HouseOwnerFlag,MaritalStatus,NumberCarsOwned,Occupation,TotalChildren,YearlyIncome
18246,"Raje, Terrence",3664 Colt Ct.,1970,Qtr 4,November,24,Bachelors,1,M,0,Professional,2,$90000
18247,"Beck, Donna",508 Somerset Place,1968,Qtr 1,February,14,Bachelors,1,M,3,Professional,5,$70000
18248,"Moreno, Pedro",9636 Gatter Court,1969,Qtr 3,August,21,Graduate Degree,1,M,0,Management,1,$110000
18249,"Chander, Alison",8180 Saclan Terr.,1969,Qtr 4,December,16,Graduate Degree,1,M,1,Management,1,$120000
18250,"Hall, Jeremiah",686 Argonne Drive,1967,Qtr 3,July,17,Bachelors,1,S,3,Professional,5,$70000
18251,"Sanz, Ricky",9531 Lancaster,1967,Qtr 4,October,21,Bachelors,1,S,4,Professional,5,$70000
18252,"Sun, Alvin",9396 Race Road,1966,Qtr 4,November,25,Graduate Degree,1,M,3,Management,5,$80000
18253,"Guo, Trisha","188, rue de Linois",1966,Qtr 3,August,10,Graduate Degree,1,M,3,Management,5,$80000
18254,"Martin, Larry",4917 Violet Ct.,1966,Qtr 3,August,22,Graduate Degree,1,S,0,Management,0,$100000
18255,"Griffin, Rachel",5547 Montoya,1965,Qtr 3,July,9,Bachelors,1,S,1,Professional,2,$60000
18256,"Cai, Gilbert",445 Bishop Drive,1965,Qtr 3,July,20,Bachelors,1,M,1,Professional,3,$60000
18257,"Jimenez, Krista",8632 River Ash Court,1968,Qtr 4,October,10,Bachelors,1,M,4,Professional,5,$70000
18258,"Chander, Cassie",3747 W. Landing Avenue,1968,Qtr 2,April,23,Bachelors,0,S,1,Professional,0,$70000
18259,"Torres, Bailey",9237 Cordova Way,1965,Qtr 3,July,19,Bachelors,0,S,1,Professional,0,$70000
18260,"Sharma, Jodi",2111 Ringing Dr,1965,Qtr 4,December,22,Bachelors,0,S,1,Professional,0,$70000
18261,"Ramos, Stacy",6080 Candelero Pl.,1965,Qtr 3,August,6,Bachelors,0,S,1,Professional,0,$70000
18262,"Rana, Evelyn",7214 Peachwillow,1964,Qtr 1,March,28,Bachelors,1,S,2,Professional,3,$60000
18263,"Jai, Karla",8042 StandingView Dr.,1964,Qtr 2,April,22,Bachelors,1,M,2,Professional,3,$60000
18264,"Ma, Jeffery",8669 Rotherham Dr.,1964,Qtr 2,June,5,Bachelors,1,S,3,Professional,4,$60000
18265,"Cai, Trisha",5656 Via Delaware,1964,Qtr 1,January,22,Bachelors,1,M,3,Professional,4,$60000
18266,"Huang, Mandy",950 Normal Ave.,1963,Qtr 4,October,15,Bachelors,1,S,3,Professional,4,$60000
18267,"Jai, Brad",2951 Dublin,1963,Qtr 2,May,23,Bachelors,1,M,2,Professional,3,$60000
18268,"Chapman, Preston",2082 Satin Court,1963,Qtr 1,January,27,Bachelors,1,M,2,Professional,3,$60000
18269,"Torres, Wendy",5554 Killdeer Court,1963,Qtr 2,May,17,Bachelors,1,S,2,Professional,3,$60000
18270,"Rana, Rachael",5637 Boyd Road,1963,Qtr 2,April,8,Bachelors,0,S,1,Professional,0,$70000
18271,"Yuan, Darrell",1555 Lace Drive,1963,Qtr 2,June,18,Bachelors,0,M,1,Professional,0,$70000
18272,"Lin, Autumn",4298 Chestnut Ave.,1967,Qtr 2,April,17,Bachelors,1,M,0,Professional,3,$90000
18273,"Moore, Natalie",6701 Treat Blvd.,1967,Qtr 4,October,10,Bachelors,1,M,0,Professional,4,$90000
18274,"Sanchez, Carla",8830 Versailles Pl,1967,Qtr 4,November,23,Bachelors,1,M,0,Professional,4,$90000
18275,"Yang, Heather",7339 Eureka Lane,1962,Qtr 3,July,27,Partial College,0,S,1,Skilled Manual,1,$70000
18276,"Murphy, Alexa",49 Monetary Way,1962,Qtr 3,August,7,Bachelors,1,S,1,Professional,1,$60000
18277,"Lal, Terry",2241 V St.,1962,Qtr 3,September,14,Bachelors,1,M,1,Professional,1,$60000
18278,"Powell, Lucas",7376 Redwood Road,1961,Qtr 2,May,24,Partial College,1,M,1,Skilled Manual,1,$60000
18279,"Suri, Rachael",205 Choctaw Court,1961,Qtr 3,September,20,Partial College,1,S,1,Skilled Manual,1,$60000
18280,"Alonso, Jimmy",7376 Redwood Road,1961,Qtr 2,May,24,Partial College,1,M,1,Skilled Manual,1,$60000
18281,"Li, Jaclyn",3875 Black Walnut Court,1961,Qtr 4,December,19,Partial College,0,S,1,Skilled Manual,1,$60000
18282,"Kapoor, Candace",7459 D Apling Court,1966,Qtr 4,December,7,Bachelors,0,S,1,Professional,0,$100000
18283,"Vazquez, Mallory",3142 Broadway St.,1966,Qtr 3,July,14,Bachelors,0,S,1,Professional,0,$100000
18284,"Deng, Carl",7523 Cordoba Way,1966,Qtr 3,July,26,Bachelors,0,S,1,Professional,0,$100000
18285,"Romero, Roberto",3641 W. Holly Drive,1960,Qtr 3,August,4,Partial College,1,M,1,Skilled Manual,1,$60000
18286,"Suri, Holly",2547 San Ramon Road,1960,Qtr 4,November,10,Partial College,1,M,1,Skilled Manual,1,$60000
18287,"Zeng, Heather",3237 Meager Dr,1933,Qtr 2,April,2,Bachelors,1,M,1,Professional,2,$40000
18288,"Suarez, Daisy",4845 Lighthouse Way,1965,Qtr 3,August,27,Bachelors,0,S,1,Professional,0,$70000
18289,"Raji, Jaclyn",7032 Stanford St.,1965,Qtr 3,August,27,Bachelors,1,M,4,Professional,5,$80000
18290,"Hernandez, Audrey",6837 Rosemarie Place,1964,Qtr 4,October,21,Bachelors,0,S,1,Professional,0,$70000
18291,"Hill, Jennifer",5669 Iris Ct.,1964,Qtr 1,February,11,Bachelors,0,S,1,Professional,0,$70000
18292,"Tang, Louis",9328 Beatrice Rd,1964,Qtr 3,August,9,Bachelors,0,S,1,Professional,0,$70000
18293,"Butler, Austin",5058 Anchor Ave,1959,Qtr 2,May,4,Bachelors,1,M,1,Professional,1,$90000
18294,"Prasad, Denise",2507 Fairlane Place,1959,Qtr 3,September,6,Bachelors,1,M,1,Professional,1,$90000
18295,"Solanki, Ajay",5486 Olivera Road,1959,Qtr 3,July,9,Bachelors,1,M,1,Professional,2,$90000
18296,"Li, Trisha",3596 Kingsford Dr.,1963,Qtr 4,November,16,Bachelors,0,S,1,Professional,0,$70000
18297,"Alvarez, Gloria",8373 Endriss,1963,Qtr 3,August,26,Bachelors,0,S,2,Professional,0,$70000
18298,"Malhotra, Geoffrey",3202 11th St. NE,1962,Qtr 4,October,10,Bachelors,1,S,2,Professional,5,$70000
18299,"Deng, Colin",8137 Kaski Lane,1962,Qtr 1,March,23,Partial College,1,M,2,Skilled Manual,5,$70000
18300,"Ramos, Diane",3381 Paso Nogal,1961,Qtr 3,July,12,Partial College,1,M,1,Skilled Manual,1,$60000
18301,"Xu, Julie",5484 The Trees Dr.,1958,Qtr 1,February,9,Bachelors,0,S,1,Management,2,$90000
18302,"Xie, Wayne",6529 Buena Vista,1958,Qtr 3,August,27,Bachelors,0,S,1,Management,2,$90000
18303,"Serrano, Shannon",9064 La Paz,1958,Qtr 3,July,10,Bachelors,0,S,1,Management,2,$90000
18304,"She, Yolanda",7836 Mt. Washington,1957,Qtr 4,October,28,Partial College,1,S,1,Skilled Manual,1,$70000
18305,"Xu, Kelvin",2025 Sunset Meadows,1936,Qtr 2,May,24,Bachelors,1,M,1,Management,2,$40000
18306,"Lin, Margaret",705 Seaview Avenue,1960,Qtr 4,November,10,Partial College,0,M,3,Skilled Manual,5,$70000
18307,"Zhang, Amy",3425 El Verano,1956,Qtr 2,May,7,Partial College,1,S,1,Skilled Manual,1,$70000
18308,"Chen, Erica",793 Crawford Street,1956,Qtr 1,March,8,Partial College,1,S,1,Skilled Manual,1,$70000
18309,"Wu, Mandy",2015 Bella Avenue,1956,Qtr 1,March,17,Partial College,1,S,1,Skilled Manual,1,$70000
18310,"Romero, Lance",6489 North 49th St.,1949,Qtr 4,October,4,High School,1,M,2,Skilled Manual,2,$10000
18311,"Mitchell, Jennifer",838 C Northwood Dr.,1975,Qtr 2,May,13,High School,1,M,1,Skilled Manual,0,$40000
18312,"Moore, Miguel",2157 Clark Creek Lane,1975,Qtr 1,January,20,High School,0,S,2,Skilled Manual,0,$40000
18313,"Foster, Arianna",6137 Freya Way,1980,Qtr 2,May,15,High School,0,S,2,Skilled Manual,0,$30000
18314,"Perry, Eric",4082 Roslyn Road,1980,Qtr 4,November,15,High School,0,S,2,Skilled Manual,0,$30000
18315,"Dominguez, Melody",9770 Mountain View Drive,1980,Qtr 2,April,3,High School,1,M,2,Skilled Manual,0,$30000
18316,"Kumar, Justin",6346 St Paul Way,1980,Qtr 4,November,26,High School,0,S,2,Skilled Manual,0,$30000
18317,"Jones, Samantha",1527 St. John Lane,1980,Qtr 2,May,18,High School,1,M,2,Skilled Manual,0,$30000
18318,"Hughes, Benjamin",9302 Blue Ridge,1980,Qtr 3,August,25,High School,1,M,2,Skilled Manual,0,$40000
18319,"Sun, Aimee",5974 N St.,1937,Qtr 3,August,16,Partial College,1,S,2,Clerical,2,$30000
18320,"Jai, Luis",2071 LindenTree Dr,1979,Qtr 2,April,5,Partial High School,0,M,2,Clerical,0,$30000
18321,"Cook, Sebastian",5416 Thornwood Dr.,1979,Qtr 3,August,10,Partial High School,0,S,2,Clerical,0,$30000
18322,"Ross, Antonio",3850 Troutdale Ave.,1979,Qtr 3,September,15,Partial High School,0,S,2,Clerical,0,$30000
18323,"Clark, Jeremy",8335 West Hook Road,1978,Qtr 2,May,23,High School,1,S,2,Skilled Manual,0,$40000
18324,"Butler, Jackson",6541 Bonita Ave,1978,Qtr 2,April,18,High School,0,S,2,Skilled Manual,0,$40000
18325,"Xu, Colleen",1173 Dale Pl.,1938,Qtr 4,October,7,Bachelors,1,M,2,Management,2,$40000
18326,"Srini, Jay",6670 Del Rey St,1938,Qtr 4,December,22,Bachelors,0,M,2,Management,2,$40000
18327,"Sharma, Jon",7104 May Way,1977,Qtr 1,January,24,Partial High School,1,S,2,Clerical,0,$30000
18328,"Rai, Alvin",9430 Thornhill Place,1977,Qtr 4,October,20,High School,1,M,2,Skilled Manual,0,$40000
18329,"Bailey, Marcus",485 Starlyn Dr.,1979,Qtr 3,August,18,Partial High School,0,S,2,Clerical,0,$30000
18330,"Diaz, Kellie",4511 Bellwood Dr.,1939,Qtr 1,March,8,Graduate Degree,1,S,1,Management,2,$60000
18331,"Chande, Jerry",9950 Edward Ave,1940,Qtr 2,June,8,Partial College,0,M,2,Clerical,2,$30000
18332,"Malhotra, Emmanuel",408 Listing Ct.,1940,Qtr 1,January,12,Partial College,0,M,2,Clerical,2,$30000
18333,"Patel, Meredith",2413 Roanwood Way,1941,Qtr 3,August,21,Partial College,1,S,2,Clerical,2,$30000
18334,"Ye, Edwin",1652 Willcrest Circle,1941,Qtr 4,October,26,Partial College,0,M,2,Clerical,2,$30000
18335,"Diaz, Ricky",4003 Woodcrest Dr,1942,Qtr 4,October,9,Bachelors,1,M,2,Management,2,$40000
18336,"Gonzalez, Carla",8901 Fourth Street,1942,Qtr 1,January,9,Bachelors,1,M,2,Management,2,$40000
18337,"Serrano, Audrey",1631 Via Cordona,1942,Qtr 3,August,14,Graduate Degree,1,S,1,Management,2,$50000
18338,"Andersen, Nina",2461 Orangewood Court,1942,Qtr 3,July,15,Graduate Degree,1,S,1,Management,2,$50000
18339,"Nath, Donna",5203 Foothill Way,1976,Qtr 2,June,3,Partial College,1,S,1,Skilled Manual,0,$40000
18340,"Cooper, Arianna",4101 Buckthorn Court,1976,Qtr 2,April,22,Partial College,1,S,1,Skilled Manual,0,$40000
18341,"Goel, Russell",4427 Langford Court,1976,Qtr 2,May,3,Partial College,0,S,1,Skilled Manual,0,$40000
18342,"James, Victoria",1867 Seville,1976,Qtr 3,July,15,Partial College,1,S,1,Skilled Manual,0,$40000
18343,"Green, Dalton",5870 Matheson Road,1976,Qtr 3,July,28,Partial College,0,S,1,Skilled Manual,0,$40000
18344,"Turner, Caleb",615 Maria Vega Court,1976,Qtr 1,February,21,Partial College,1,S,1,Skilled Manual,0,$60000
18345,"Bryant, Samantha",5065 Fairfield Ave,1975,Qtr 3,September,19,High School,1,M,2,Skilled Manual,0,$40000
18346,"Flores, Anna",4525 Benedict Ct.,1974,Qtr 3,August,22,Partial College,0,S,1,Skilled Manual,0,$30000
18347,"Clark, Alyssa",208 Mobile Lane,1974,Qtr 4,November,2,Partial College,0,S,1,Skilled Manual,0,$30000
18348,"Roberts, Katelyn",5566 Banyan Circle,1974,Qtr 4,November,2,Partial College,0,S,1,Skilled Manual,0,$30000
18349,"Robinson, Jacob",591 Merriewood Drive,1974,Qtr 2,April,16,Partial College,1,S,1,Skilled Manual,0,$30000
18350,"Ross, Emma",6957 Corte Poquito,1973,Qtr 4,November,10,Partial College,1,M,1,Skilled Manual,0,$60000
18351,"Smith, Alexander",5460 Kipling Court,1972,Qtr 1,February,13,Partial College,1,M,2,Skilled Manual,0,$70000
18352,"Thomas, Noah",5446 Via Estrella,1972,Qtr 4,November,22,Bachelors,1,M,1,Management,0,$80000
18353,"Anderson, Robert",9891 Clayton Way,1972,Qtr 1,February,10,Bachelors,1,M,1,Management,0,$80000
18354,"Nara, Alvin",4833 Maine Dr.,1967,Qtr 2,May,20,Graduate Degree,1,M,0,Management,0,$170000
18355,"Foster, Edward",2106 Chilpancingo Pkwy.,1968,Qtr 3,July,23,Bachelors,1,M,1,Management,4,$90000
18356,"Lee, Alexander",1792 Del Monte Ct.,1968,Qtr 3,August,2,Partial College,1,M,2,Skilled Manual,4,$90000
18357,"Reed, Trinity",4334 Fremont Street,1968,Qtr 3,August,15,Bachelors,1,M,3,Management,2,$100000
18358,"Coleman, Oscar",5222 Happy Valley Road,1979,Qtr 3,August,25,Partial College,0,M,1,Skilled Manual,0,$30000
18359,"Bryant, Alexandria",8817 Cynthia Drive,1979,Qtr 1,March,12,Partial College,0,S,1,Skilled Manual,0,$60000
18360,"Li, Eric",9555 Mt. Whitney Way,1979,Qtr 3,September,13,Partial College,1,M,1,Skilled Manual,0,$60000
18361,"Simmons, Marcus",7648 S. Bascom Ave.,1979,Qtr 4,December,26,Partial College,0,S,2,Skilled Manual,0,$60000
18362,"Howard, Erin",4613 Pine Drive,1978,Qtr 4,November,13,High School,0,M,2,Skilled Manual,0,$40000
18363,"Ward, Lucas",8369 Dutch Slough Rd.,1978,Qtr 1,January,6,High School,1,M,2,Skilled Manual,0,$40000
18364,"Gray, Eduardo",3557 Harvard Court,1978,Qtr 2,April,6,Partial College,0,M,1,Skilled Manual,0,$40000
18365,"Lewis, Daniel",9621 Laurel Drive,1978,Qtr 3,September,20,Partial College,1,M,1,Skilled Manual,0,$40000
18366,"Richardson, Alexandria",2987 Wiget Lane,1978,Qtr 2,May,25,Partial College,0,M,2,Skilled Manual,0,$60000
18367,"Wu, Edwin",3906 El Dorado Way,1945,Qtr 4,October,25,Partial High School,1,M,2,Clerical,2,$10000
18368,"Hughes, Austin",826 Sycamore Drive,1971,Qtr 1,February,9,Graduate Degree,1,M,0,Skilled Manual,1,$60000
18369,"He, Mandy",1334 Appalachian Drive,1971,Qtr 3,August,16,Graduate Degree,1,M,0,Skilled Manual,1,$60000
18370,"Flores, Tristan",1955 C Street,1971,Qtr 1,February,12,Graduate Degree,1,M,0,Skilled Manual,1,$60000
18371,"Morgan, Jessica",5602 Greer Ave,1971,Qtr 4,November,7,Graduate Degree,1,M,0,Skilled Manual,1,$60000
18372,"Thomas, Jeremiah",4024 Montana,1972,Qtr 1,March,22,Graduate Degree,1,M,0,Skilled Manual,1,$50000
18373,"Roberts, Stephanie",7916 Valley Ave.,1972,Qtr 3,August,11,Bachelors,1,M,0,Skilled Manual,1,$50000
18374,"King, Logan",2319 Hilltop Dr.,1964,Qtr 4,October,17,Partial College,1,M,0,Professional,5,$100000
18375,"Morris, Michelle",4584 Pinetree Ct.,1964,Qtr 2,May,23,Bachelors,1,M,4,Management,2,$150000
18376,"Diaz, Abigail",5134 Oak Park Blvd,1956,Qtr 3,July,26,Partial College,1,M,0,Professional,3,$70000
18377,"Robinson, Madison",200 Mitchelleanjen Ln.,1956,Qtr 3,July,5,Partial College,1,S,1,Professional,3,$70000
18378,"Foster, Dalton",7097 Algiers Drive,1956,Qtr 2,April,13,Partial College,0,M,2,Professional,3,$80000
18379,"Robinson, Abigail",2934 Village Pl.,1956,Qtr 3,September,19,Partial College,0,M,2,Professional,3,$80000
18380,"Kelly, Kaitlyn",7710 Pine St,1956,Qtr 2,June,27,Partial College,1,M,1,Professional,2,$80000
18381,"Ward, Katherine",6620 Leonard Ct.,1956,Qtr 4,November,5,Partial College,1,S,1,Professional,2,$90000
18382,"Garcia, Isabella",2505 Maywood Ln.,1963,Qtr 1,February,6,Partial College,1,M,2,Professional,4,$80000
18383,"Torres, Natalie",8713 Book Street,1963,Qtr 2,June,7,Partial College,1,S,1,Professional,0,$90000
18384,"Williams, Nicole",6688 Richard Place,1963,Qtr 1,January,26,Partial College,0,S,1,Professional,0,$90000
18385,"Gonzalez, Miguel",6702 Smiling Tree Court,1963,Qtr 2,June,19,Bachelors,1,M,4,Management,4,$110000
18386,"Shan, Kevin",8719 St. Peter Court,1963,Qtr 2,May,26,Partial College,1,M,3,Professional,4,$120000
18387,"Green, Carlos",3655 Sodaro Dr.,1963,Qtr 3,August,13,Bachelors,1,M,4,Management,3,$130000
18388,"Russell, Julia",3596 Kingsford Dr.,1963,Qtr 4,November,16,Bachelors,1,M,2,Management,3,$150000
18389,"Gray, Marcus",7610 Northridge Ct.,1962,Qtr 1,February,23,Partial College,0,S,2,Professional,5,$80000
18390,"Thompson, Blake",9027 Alan Dr,1962,Qtr 2,April,4,Partial College,1,M,2,Professional,5,$80000
18391,"Russell, Jacqueline",4422 Roxbury Drive,1962,Qtr 1,January,9,Partial College,1,S,2,Professional,5,$80000
18392,"Gonzales, Jasmine",1914 N Lucile Lane,1962,Qtr 2,June,24,Partial College,0,S,2,Professional,5,$80000
18393,"Ross, Angela",8390 Galloway Dr,1962,Qtr 3,July,21,Partial College,1,M,3,Professional,1,$100000
18394,"Wright, Sean",864 Wee Donegal,1962,Qtr 2,May,19,Partial College,1,M,3,Professional,1,$100000
18395,"Howard, Xavier",5778 Hames Dr.,1962,Qtr 3,July,4,Partial College,1,M,4,Professional,1,$100000
18396,"Parker, Luke",6524 Geriola Court,1962,Qtr 3,September,11,Partial College,1,M,4,Professional,1,$100000
18397,"Anand, Louis",1256 American Beauty Dr,1962,Qtr 2,June,12,Partial College,1,M,4,Professional,3,$100000
18398,"Sanchez, Geoffrey",8463 Vista Avenue,1962,Qtr 1,January,20,Bachelors,1,S,3,Management,1,$110000
18399,"Torres, Sara",7740 LaCrosse Ave,1962,Qtr 1,February,9,Partial College,1,S,4,Professional,1,$120000
18400,"Jackson, Jeremiah",8683 San Antonio,1962,Qtr 2,June,24,High School,1,S,4,Professional,1,$120000
18401,"Jones, Joshua",8938 West Hookston Road,1961,Qtr 3,September,24,Partial College,1,S,3,Professional,5,$70000
18402,"Kelly, Kimberly",8967 Chrislend Court,1961,Qtr 4,November,17,Partial College,1,M,3,Professional,5,$80000
18403,"Phillips, Madeline",1542 Del Rey St.,1961,Qtr 1,February,26,Partial College,1,S,3,Professional,5,$80000
18404,"Raji, Alicia",4977 Martin St.,1961,Qtr 3,August,7,Partial College,1,M,3,Professional,5,$80000
18405,"Gutierrez, Sheila",3023 Adria Drive,1961,Qtr 2,June,10,Bachelors,1,M,3,Management,1,$110000
18406,"Ross, Zachary",6145 Frisbie Court,1961,Qtr 4,October,27,Bachelors,0,S,2,Management,1,$130000
18407,"Griffin, Maria",9662 Red Leaf,1955,Qtr 4,November,20,High School,0,M,2,Professional,2,$60000
18408,"West, Cody",4192 May Rd.,1955,Qtr 4,December,5,High School,1,S,2,Professional,2,$60000
18409,"Washington, Olivia",7214 Elliott Dr,1955,Qtr 3,September,12,High School,0,M,2,Professional,2,$60000
18410,"Davis, Joshua",3385 Crestview Drive,1955,Qtr 4,November,21,High School,0,M,2,Professional,2,$60000
18411,"Powell, Jack",879 South Royal Links,1955,Qtr 3,July,21,High School,0,M,2,Professional,2,$60000
18412,"Parker, Mary",4080 Mendocino Dr,1955,Qtr 1,March,27,High School,1,S,0,Professional,4,$70000
18413,"Jackson, Samuel",676 Yosemite Ct,1955,Qtr 3,August,1,Partial College,1,M,1,Professional,3,$80000
18414,"Griffin, Gabrielle",4575 Sandiago Drive,1935,Qtr 4,October,5,Partial College,0,M,2,Professional,3,$40000
18415,"Mehta, Summer",328 Shell Dr.,1935,Qtr 4,November,20,Graduate Degree,1,M,2,Management,4,$70000
18416,"Peterson, Emma",2431 Santa Lucia Dr.,1960,Qtr 2,May,22,Partial College,1,M,4,Professional,3,$100000
18417,"Roberts, Jonathan",8992 E. 32nd St.,1960,Qtr 2,June,10,Partial College,1,M,4,Professional,5,$110000
18418,"Sun, Dawn",4392 Lakeview Pl.,1960,Qtr 4,December,23,Partial College,1,S,4,Professional,3,$110000
18419,"Johnson, Rachel",8149 Olivera Road,1960,Qtr 4,December,17,High School,1,M,4,Professional,1,$120000
18420,"Stewart, Riley",2369 Teak St.,1960,Qtr 2,April,17,Partial College,0,M,3,Professional,1,$160000
18421,"Morgan, Megan",3030 Blackburn Ct.,1960,Qtr 3,August,16,Graduate Degree,1,M,4,Management,1,$170000
18422,"Jones, Taylor",3350 Northridge Road,1960,Qtr 2,May,3,Bachelors,0,S,3,Management,1,$170000
18423,"Jones, Christian",202 Seaview Dr.,1954,Qtr 3,August,4,Partial High School,0,S,2,Skilled Manual,2,$80000
18424,"Williams, Samuel",2656 Brook Way,1954,Qtr 3,July,12,High School,1,S,2,Professional,2,$60000
18425,"Brooks, Garrett",635 Chickpea Ct.,1954,Qtr 3,September,14,High School,0,M,2,Professional,2,$60000
18426,"Gonzales, Luke",3519 Brookside Drive,1953,Qtr 1,March,24,Graduate Degree,1,M,2,Management,3,$70000
18427,"Diaz, Justin",6386 Holiday Hill Dr,1953,Qtr 2,April,23,Graduate Degree,1,M,2,Management,3,$70000
18428,"Henderson, Alexis",2481 Scottsdale Rd.,1953,Qtr 1,February,21,Graduate Degree,1,S,2,Management,3,$70000
18429,"Gonzales, Faith",5026 Clearbrook Drive,1953,Qtr 1,March,14,Graduate Degree,1,S,2,Management,3,$70000
18430,"Morgan, Victoria",3403 Meadowbrook,1952,Qtr 3,July,9,Partial College,0,M,2,Professional,3,$40000
18431,"Hayes, Cameron",5448 Hill Drive,1952,Qtr 3,August,27,Partial College,0,M,2,Professional,3,$40000
18432,"Lopez, Jordan",6697 Ridge Park Drive,1938,Qtr 2,April,8,Graduate Degree,1,M,2,Management,5,$70000
18433,"Ross, Seth",3588 Green Valley Road,1938,Qtr 3,July,27,Graduate Degree,0,M,2,Management,5,$70000
18434,"Stone, Clayton",8924 Lindley Ct.,1938,Qtr 1,February,1,Graduate Degree,1,M,2,Management,4,$80000
18435,"Phillips, Maria",2650 Portside Ct,1939,Qtr 3,August,19,Graduate Degree,1,S,2,Management,5,$70000
18436,"Johnson, Richard",3128 Second Street,1939,Qtr 2,May,20,Graduate Degree,0,M,2,Management,4,$80000
18437,"Butler, Isabella",4910 Melinda Court,1940,Qtr 4,December,8,Graduate Degree,1,M,2,Management,5,$70000
18438,"Sanz, Sheila",2153 Hooftrail Way,1941,Qtr 1,March,24,Graduate Degree,1,M,2,Management,3,$60000
18439,"Coleman, Angela",2328 Elk Dr,1941,Qtr 3,July,15,Graduate Degree,1,M,2,Management,3,$60000
18440,"Ashe, Joe",4250 Cross Road,1941,Qtr 4,November,4,Graduate Degree,1,M,2,Management,3,$60000
18441,"Munoz, Tabitha",8423 Roundtree Court,1941,Qtr 3,August,21,Graduate Degree,1,M,2,Management,5,$70000
18442,"Hill, Mason",1866 Seagull Court,1941,Qtr 1,March,2,Graduate Degree,1,S,2,Management,5,$70000
18443,"Lopez, Ross",8553 Wilson Lane,1947,Qtr 3,August,8,Partial High School,1,M,2,Clerical,2,$10000
18444,"Chow, Shannon",2715 Euclid Ave.,1947,Qtr 3,July,14,High School,1,S,2,Skilled Manual,4,$20000
18445,"Li, Colin",9890 Bloching Circle,1947,Qtr 4,November,21,High School,1,M,2,Skilled Manual,4,$20000
